"Device Info";"start";"end";"Username";"Region";"Country";"What is the client's ID number in our systems?";"To which branch does the client belong?";"Insurance_Type";"Before we start, I would like to explain this survey.

VisionFund is collecting this information to understand how our services affect our clients and to improve our products.

Your participation is voluntary. Your answers will not affect your loan, insurance, or any other VisionFund services in any way.

Your responses will be kept confidential and analyzed together with other clients’ answers. We will not share your name or personal details in reports.

We may share anonymized survey data with trusted research or analysis partners to help us understand client experiences and improve our services.

You may skip any question, stop the survey at any time, or ask for your data to be deleted later.

Do you agree to participate in this survey?";"This section includes questions on the extent to which you understand the terms of insurance and claims.";"How would you rate your understanding of what your insurance covers?";"How you would you rate your understanding of how to make a claim?";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/a. In-person explanation from MFI staff/loan officer";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/b. Group meeting";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/c. SMS/WhatsApp messages from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/d. Printed materials (leaflets, posters, brochures)";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/e. Phone call from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/f. Email from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/g. Other (please specify)";"If other, please specify:";"Which channel do you prefer most for submitting insurance claims?";"If other, please specify:";"I will now ask you questions regarding your experience when making an insurance claim.";"In the last 12 months, did you experience an event that might be covered by your insurance?";"[If Yes] Did you submit an insurance claim for that event?";"[If No, did not submit an insurance claim] What was the main reason you did not submit an insurance claim for this event?";"If other, please specify:";"[If Yes, submitted a claim] What was the result of the claim?";"If [Claim was approved and paid] Considering all costs related to the event, how much of the cost did the insurance payout cover?";"[If filed a claim] Have you experienced any challenges with the claim process?";"[If yes] What challenges did you experience with the claim process?";"[If yes] What challenges did you experience with the claim process?/a. Claim documents were difficult to collect from hospitals or authorities";"[If yes] What challenges did you experience with the claim process?/b. Claim documents were difficult to submit";"[If yes] What challenges did you experience with the claim process?/c. It was difficult to know the status of the claim once documents were submitted";"[If yes] What challenges did you experience with the claim process?/d. It took a long time to receive the claim amount";"[If yes] What challenges did you experience with the claim process?/e. I did not receive enough support or guidance on the claim process";"[If yes] What challenges did you experience with the claim process?/f. Other (specify)";"If other, please specify:";"[If e] What specific support would you need to make the claims process easier?";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/a. Use savings";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/b. Borrow money";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/c. Sell assests or livestock";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/d. Reduce food consumption or essential spending";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/e. Take your children out of school";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/f. Closed business temporarily";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/g. None of the above";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/h. Other (specify)";"If other, please specify:";"This section includes questions related to additional services offered in the insurance.";"In the past 12 months, which of the following services did you use?";"In the past 12 months, which of the following services did you use?/a. Teleconsultation - doctor by phone (general or specialized such as psychologist, nutritionist)";"In the past 12 months, which of the following services did you use?/b. Face to face consultations (general or specialized such as dental, opthalmology)";"In the past 12 months, which of the following services did you use?/c. Access to medicines (discounts or free)";"In the past 12 months, which of the following services did you use?/d. Lab examination/lab test";"In the past 12 months, which of the following services did you use?/e. Health events (mobile clinic, orange ambulance, medical brigades, etc.)";"In the past 12 months, which of the following services did you use?/f. None";"In the past 12 months, which of the following services did you use?/g. Other: please specify";"If other, please specify:";"If [did access the services] did the services help you as you wanted?";"I will now ask you questions on how the insurance has impacted the wellbeing of your children and finances.";"How much does the insurance help reduce your financial stress?";"Since taking the insurance product from VisionFund, has the wellbeing of the children you support improved?";"[If a] What improved for your children since having the insurance product?";"[If a] What improved for your children since having the insurance product?/a. Improved access to healthcare treatment and diagnosis";"[If a] What improved for your children since having the insurance product?/b. Reduced out-of-pocket expenses that helped us maintain nutritious and sufficient meals.";"[If a] What improved for your children since having the insurance product?/c. Fewer school days missed due to improved health";"[If a] What improved for your children since having the insurance product?/d. Reduced need to work extra hours after a shock, allowing more time to spend with children";"[If a] What improved for your children since having the insurance product?/e. Ability to continue normal daily activities (play, social life, learning)";"[If a] What improved for your children since having the insurance product?/f. Increased savings after loss helped meet the children’s needs including clothing, shoes, and school supplies";"[If a] What improved for your children since having the insurance product?/g. Other (please specify)";"If other, please specify:";"This section includes questions on your level of satisfaction with your interaction with VisionFund, their products or services.";"On a scale of 0-10, how likely are you to recommend the VisionFund Insurance to a friend or family member, where 0 is not at all likely and 10 is extremely likely?";"[If 0-6] What actions could VisionFund take to make you more likely to recommend the insurance product to a friend or family member?";"[If 7-8] What specifically about the VisionFund  Insurance caused you to give it the score that you did?";"[If 9-10] What specifically about the VisionFund Insurance would cause you to recommend it to a friend or family member?";"Considering the benefits and the cost of your insurance, do you feel the insurance is worth what you pay?";"If you had to pay the full insurance premium yourself, in the amount of 700,000 VND/hectare per year, would you renew this policy after it expires?";"How confident are you that the insurance will pay when something serious happens?";"I will now ask you questions about your levels of access to insurance services before and after VisionFund.";"Before VisionFund, did you have access to an insurance like VisionFund provides?";"If you could no longer access insurance from VisionFund, how easily could you get a comparable insurance product with another organization?";"This section includes specific questions related to your health insurance.";"Since having the insurance, were you or any member of your household able to seek medical care more easily?";"Compared to a similar illness before you had insurance, have your out-of-pocket medical costs changed because of the insurance? It has become…";"This section includes specific questions related to your Crop insurance.";"After the weather shock, since having the insurance, how quickly were you able to recover and continue earning income?";"Since having a crop insurance, has your approach to farming changed (e.g., choice of crops, input investment, or planting practices)?";"This section includes specific questions related to your Credit Life insurance.";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/a. Help with medical or hospital costs";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/b. Help when crops or income are affected by weather (drought, flood, etc.)";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/c. Help when property or business assets are damaged";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/d. No other benefits are included";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/e. I am not sure";"Most MFIs that provide a Credit Insurance only cover the outstanding loan amount in case of the death or disability of the borrower. How valuable are the additional benefits of this enhanced credit insurance to you?";"Lastly, I will be asking questions about you and your household.";"What is the client's age?";"What is the client's education level?";"What is the client's household size?";"What is the client's sex?";"Does anyone in your household experience serious difficulty in any of the following areas: seeing, hearing, walking or climbing steps, remembering or concentrating, self-care, or communicating?";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/a. Loans";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/b. Savings Accounts";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/c. Financial Education";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/d. Health Services (telemedicine, education etc.)";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/e. None";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/f. Other (please specify)";"If other, please specify:";"What are your main sources of income?";"What are your main sources of income?/a. Crop agriculture business";"What are your main sources of income?/b. Livestock agriculture business";"What are your main sources of income?/c. Trading/Wholesale/Retail (e.g., retail shop)";"What are your main sources of income?/d. Manufacturing (e.g., maker of furniture)";"What are your main sources of income?/e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"What are your main sources of income?/f. Salaried wage-earner";"What are your main sources of income?/g. Remittances, donations, and government subsidy/assitance";"What are your main sources of income?/h. Other (please specify)";"If other, please specify:";"Thank you very much for your time. We will use this information to improve our services to you and future clients. Have a great day!";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"ee.kobo.vfi.vft24.org:WNAgsZ54iF161Snh";"2026-04-21T11:41:47.148-00:00";"2026-04-21T11:53:27.423-00:00";"mavis_sackey";"AFRICA";"Ghana";"123337";"Obuasi Branch 21";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"7";"";"she confident in the insurance because she knows someone who has benfited from visionfund insurance before";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"e. Very easy";"";"";"";"";"";"";"";"a. Help with medical or hospital costs b. Help when crops or income are affected by weather (drought, flood, etc.) c. Help when property or business assets are damaged";"1";"1";"1";"0";"0";"a. Very valuable";"";"26";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30833";"a3b22688-e417-4c51-b3d8-e06b7d1534c4";"2026-04-21T11:53:38";"";"";"submitted_via_web";"mavis_sackey";"";"1739"
"ee.kobo.vfi.vft24.org:6MtDQAWazV6fcUh3";"2026-04-21T14:02:46.996+02:00";"2026-04-21T14:19:18.264+02:00";"jonathan_chipeta";"AFRICA";"Zambia";"PC-198847-447";"Mansa";"Health Insurance";"a. Yes, I agree to participate";"";"c. Poor";"c. Poor";"b. Group meeting";"0";"1";"0";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"a. Yes";"b. No";"f. Other (please specify)";"I did not know about insurance";"";"";"";"";"";"";"";"";"";"";"";"";"g. None of the above";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"3";"I would like vfz to teach us more about insurance and how to claim it";"";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"d. Slightly easy";"";"b. No";"c. No difference";"";"";"";"";"";"";"";"";"";"";"";"";"42";"c. Lower Secondary";"b. 4-6 People";"b. Female";"a. Yes";"a. Loans";"1";"0";"0";"0";"0";"0";"";"a. Crop agriculture business c. Trading/Wholesale/Retail (e.g., retail shop)";"1";"0";"1";"0";"0";"0";"0";"0";"";"";"30834";"bd557ec0-07ac-4ed1-a010-307578de5f2a";"2026-04-21T12:20:07";"";"";"submitted_via_web";"jonathan_chipeta";"";"1740"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T12:10:48.663+01:00";"2026-04-21T13:22:15.158+01:00";"millicent_abaya";"AFRICA";"Ghana";"113232";"Akosombo";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"Health cover";"";"b. Somewhat worth it";"";"b. Somewhat confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs";"1";"0";"0";"0";"0";"b. Somewhat valuable";"";"45";"e. None";"c. 7 or more People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30835";"701a59aa-083d-4328-9b66-ba4fe1f781e0";"2026-04-21T12:22:26";"";"";"submitted_via_web";"millicent_abaya";"";"1741"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T13:22:15.202+01:00";"2026-04-21T13:30:38.697+01:00";"millicent_abaya";"AFRICA";"Ghana";"116861";"Akosombo";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"c. Do not support any children";"";"";"";"";"";"";"";"";"";"";"7";"";"Medical bills cover";"";"b. Somewhat worth it";"";"b. Somewhat confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs c. Help when property or business assets are damaged";"1";"0";"1";"0";"0";"b. Somewhat valuable";"";"60";"e. None";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30836";"ae2a89f9-6563-4f86-bcc8-f45d42a5d712";"2026-04-21T12:30:49";"";"";"submitted_via_web";"millicent_abaya";"";"1742"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T13:35:50.066+01:00";"2026-04-21T13:41:59.260+01:00";"millicent_abaya";"AFRICA";"Ghana";"118622";"Akosombo";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"a. Significantly reduced";"c. Do not support any children";"";"";"";"";"";"";"";"";"";"";"8";"";"Medical bills cover";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs";"1";"0";"0";"0";"0";"a. Very valuable";"";"40";"d. Primary";"c. 7 or more People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30838";"86ab4db6-8234-47b1-a8b1-f7cc551df70d";"2026-04-21T12:42:04";"";"";"submitted_via_web";"millicent_abaya";"";"1743"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T13:41:59.301+01:00";"2026-04-21T13:50:09.463+01:00";"millicent_abaya";"AFRICA";"Ghana";"131562";"Akosombo";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"4";"Medical bills should cover illnesses that does not require hospital admission";"";"";"e. Definitely not worth it";"";"c. Neither confident nor not confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs";"1";"0";"0";"0";"0";"d. Somewhat not valuable";"";"42";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30839";"fd010314-5296-4646-b7b9-e56186cd14d7";"2026-04-21T12:50:20";"";"";"submitted_via_web";"millicent_abaya";"";"1744"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T13:54:30.290+01:00";"2026-04-21T14:03:56.651+01:00";"millicent_abaya";"AFRICA";"Ghana";"115346";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"a. Significantly reduced";"c. Do not support any children";"";"";"";"";"";"";"";"";"";"";"8";"";"Medical Bills cover";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs b. Help when crops or income are affected by weather (drought, flood, etc.) c. Help when property or business assets are damaged";"1";"1";"1";"0";"0";"a. Very valuable";"";"29";"c. Lower Secondary";"a. 1-3 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"30841";"e0aa1786-ce72-428b-9025-e60608479e1f";"2026-04-21T13:04:07";"";"";"submitted_via_web";"millicent_abaya";"";"1745"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:03:56.690+01:00";"2026-04-21T14:10:14.892+01:00";"millicent_abaya";"AFRICA";"Ghana";"137402";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"c. Do not support any children";"";"";"";"";"";"";"";"";"";"";"4";"Claims process should be made flexible";"";"";"c. Neither worth it nor not worth it";"";"c. Neither confident nor not confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs c. Help when property or business assets are damaged";"1";"0";"1";"0";"0";"c. Neither valuable nor not valuable";"";"38";"e. None";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30842";"74f4929f-df69-4d7e-ba76-137bb16d3f1f";"2026-04-21T13:10:25";"";"";"submitted_via_web";"millicent_abaya";"";"1746"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:10:14.925+01:00";"2026-04-21T14:20:47.459+01:00";"millicent_abaya";"AFRICA";"Ghana";"141306";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"Medical bills and Death cover";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs";"1";"0";"0";"0";"0";"a. Very valuable";"";"51";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30844";"731fe7e1-6022-4680-840c-0c1a345bb65e";"2026-04-21T13:20:58";"";"";"submitted_via_web";"millicent_abaya";"";"1747"
"ee.kobo.vfi.vft24.org:6MtDQAWazV6fcUh3";"2026-04-21T15:35:13.240+02:00";"2026-04-21T15:40:02.515+02:00";"jonathan_chipeta";"AFRICA";"Zambia";"AK-175577-286";"Mansa";"Health Insurance";"a. Yes, I agree to participate";"";"c. Poor";"c. Poor";"b. Group meeting";"0";"1";"0";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"a. Yes";"b. No";"f. Other (please specify)";"I did not know about insurance";"";"";"";"";"";"";"";"";"";"";"";"";"h. Other (specify)";"0";"0";"0";"0";"0";"0";"0";"1";"I used profits from my business";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"9";"";"";"Because insurance is something that can help me when am I am unable to cover for my medical bills";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"a. Very difficult";"";"b. No";"c. No difference";"";"";"";"";"";"";"";"";"";"";"";"";"60";"c. Lower Secondary";"c. 7 or more People";"b. Female";"a. Yes";"a. Loans";"1";"0";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30846";"8a6fe00a-192c-4fa1-b2d8-ebc60819679c";"2026-04-21T13:40:12";"";"";"submitted_via_web";"jonathan_chipeta";"";"1748"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:20:47.497+01:00";"2026-04-21T14:44:00.469+01:00";"millicent_abaya";"AFRICA";"Ghana";"fdd";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"c. Do not support any children";"";"";"";"";"";"";"";"";"";"";"2";"Increaase education on insurance claims and package";"";"";"c. Neither worth it nor not worth it";"";"c. Neither confident nor not confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"e. I am not sure";"0";"0";"0";"0";"1";"f. I am not aware of the additional benefits";"";"48";"b. Upper Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30847";"6ce5404a-a0a3-4e70-b37f-38bdce74a381";"2026-04-21T13:44:11";"";"";"submitted_via_web";"millicent_abaya";"";"1749"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:44:00.513+01:00";"2026-04-21T14:46:54.725+01:00";"millicent_abaya";"AFRICA";"Ghana";"196258";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"4";"Increase education on insurance claims";"";"";"c. Neither worth it nor not worth it";"";"c. Neither confident nor not confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"e. I am not sure";"0";"0";"0";"0";"1";"c. Neither valuable nor not valuable";"";"48";"b. Upper Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30848";"c958f3f2-154c-4e0a-9330-7ebae8202769";"2026-04-21T13:47:05";"";"";"submitted_via_web";"millicent_abaya";"";"1750"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:46:54.753+01:00";"2026-04-21T14:51:53.281+01:00";"millicent_abaya";"AFRICA";"Ghana";"118110";"Amasaman";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"7";"";"Medical bills cover";"";"a. Definitely worth it";"";"b. Somewhat confident";"";"b. No";"f. I don't know";"";"";"";"";"";"";"";"a. Help with medical or hospital costs";"1";"0";"0";"0";"0";"c. Neither valuable nor not valuable";"";"39";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30849";"09e8b934-7e69-48ad-80e5-c9dd0eb7a718";"2026-04-21T13:52:04";"";"";"submitted_via_web";"millicent_abaya";"";"1751"
"ee.kobo.vfi.vft24.org:6MtDQAWazV6fcUh3";"2026-04-21T15:40:02.890+02:00";"2026-04-21T15:59:06.795+02:00";"jonathan_chipeta";"AFRICA";"Zambia";"EC-175577-554";"Mansa";"Health Insurance";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"b. Group meeting";"0";"1";"0";"0";"0";"0";"0";"";"c. Whatsapp or other messages applications";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"Because insurance is a good package that can help one when they want cover for medical bills";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"a. Very difficult";"";"b. No";"c. No difference";"";"";"";"";"";"";"";"";"";"";"";"";"26";"b. Upper Secondary";"c. 7 or more People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop) e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"0";"0";"1";"0";"1";"0";"0";"0";"";"";"30850";"74288044-9886-4795-8212-b2f0f85190d7";"2026-04-21T13:59:18";"";"";"submitted_via_web";"jonathan_chipeta";"";"1752"
"ee.kobo.vfi.vft24.org:4PZCMYIwFT3hq0Oh";"2026-04-21T14:51:53.316+01:00";"2026-04-21T15:00:46.583+01:00";"millicent_abaya";"AFRICA";"Ghana";"123188";"Adenta";"Enhanced Credit Life";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"a. Significantly reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"Medical bills cover";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"c. Neither difficult nor easy";"";"";"";"";"";"";"";"a. Help with medical or hospital costs b. Help when crops or income are affected by weather (drought, flood, etc.) c. Help when property or business assets are damaged";"1";"1";"1";"0";"0";"a. Very valuable";"";"43";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"c. Trading/Wholesale/Retail (e.g., retail shop)";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"30851";"1e717682-cc0f-4605-b587-83a4a64982ea";"2026-04-21T14:00:57";"";"";"submitted_via_web";"millicent_abaya";"";"1753"
